Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Exchange
AIV^Z,Apartment Investment and Management Company,25.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aiv^z,NYSE
ARI,Apollo Commercial Real Estate Finance,17.51,$1.18B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ari,NYSE
ARI^A,Apollo Commercial Real Estate Finance,26.0701,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ari^a,NYSE
APO,"Apollo Global Management, LLC",16.13,$6.48B,2011,Finance,Investment Managers,http://www.nasdaq.com/symbol/apo,NYSE
AIB,Apollo Investment Corporation,25.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aib,NYSE
AIY,Apollo Investment Corporation,26.2,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/aiy,NYSE
AMTG,"Apollo Residential Mortgage, Inc.",12.89,$409.15M,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/amtg,NYSE
AMTG^A,"Apollo Residential Mortgage, Inc.",22.64,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/amtg^a,NYSE
AFT,Apollo Senior Floating Rate Fund Inc.,15.29,$238.11M,2011,n/a,n/a,http://www.nasdaq.com/symbol/aft,NYSE
AIF,Apollo Tactical Income Fund Inc.,14.44,$208.86M,2013,n/a,n/a,http://www.nasdaq.com/symbol/aif,NYSE
APLE,"Apple Hospitality REIT, Inc.",19.58,$3.41B,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aple,NYSE
AIT,"Applied Industrial Technologies, Inc.",42.75,$1.68B,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/ait,NYSE
ATR,"AptarGroup, Inc.",74.97,$4.68B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/atr,NYSE
WTR,"Aqua America, Inc.",29.68,$5.24B,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/wtr,NYSE
ARMK,Aramark,32.88,$7.87B,2013,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/armk,NYSE
ABR,Arbor Realty Trust,6.89,$351.13M,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/abr,NYSE
ABR^A,Arbor Realty Trust,24.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abr^a,NYSE
ABR^B,Arbor Realty Trust,23.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abr^b,NYSE
ABR^C,Arbor Realty Trust,25.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/abr^c,NYSE
ABRN,Arbor Realty Trust,24.87,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/abrn,NYSE
ARC,"ARC Document Solutions, Inc.",5.01,$235.43M,2004,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/arc,NYSE
ARCX,Arc Logistic Partners LP,13.61,$262.07M,2013,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/arcx,NYSE
MT,ArcelorMittal,4.89,$8.09B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mt,NYSE
MTCN,ArcelorMittal,7.96,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mtcn,NYSE
ARH^C,Arch Capital Group Ltd.,26.96,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arh^c,NYSE
ACI,"Arch Coal, Inc.",1.23,$26.19M,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/aci,NYSE
ADM,Archer-Daniels-Midland Company,36.7,$21.9B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/adm,NYSE
AROC,"Archrock, Inc.",10.88,$755.57M,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/aroc,NYSE
ARCO,Arcos Dorados Holdings Inc.,3.79,$797.94M,2011,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arco,NYSE
ASC,Ardmore Shipping Corporation,12.51,$326.63M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/asc,NYSE
AFC,Ares Capital Corporation,25.7001,$205.6M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/afc,NYSE
ARU,Ares Capital Corporation,25.5467,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aru,NYSE
ACRE,Ares Commercial Real Estate Corporation,12.82,$366.78M,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/acre,NYSE
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",13.64,$234.14M,2012,n/a,n/a,http://www.nasdaq.com/symbol/ardc,NYSE
ARES,Ares Management L.P.,14.1,$2.98B,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/ares,NYSE
AGX,"Argan, Inc.",39.14,$579.02M,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/agx,NYSE
ANET,"Arista Networks, Inc.",74.3,$5.03B,2014,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/anet,NYSE
AI,Arlington Asset Investment Corp,13.89,$319.83M,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/ai,NYSE
AIC,Arlington Asset Investment Corp,21.39,n/a,2015,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aic,NYSE
AIW,Arlington Asset Investment Corp,21.54,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/aiw,NYSE
AHH,"Armada Hoffler Properties, Inc.",11.35,$301.01M,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/ahh,NYSE
ARR,"ARMOUR Residential REIT, Inc.",21.2,$844.57M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/arr,NYSE
ARR^A,"ARMOUR Residential REIT, Inc.",22.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arr^a,NYSE
ARR^B,"ARMOUR Residential REIT, Inc.",20.62,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arr^b,NYSE
AWI,Armstrong World Industries Inc,49.59,$2.75B,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/awi,NYSE
ARW,"Arrow Electronics, Inc.",57.36,$5.36B,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/arw,NYSE
AJG,Arthur J. Gallagher & Co.,43.86,$7.75B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ajg,NYSE
APAM,Artisan Partners Asset Management Inc.,38.53,$2.83B,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/apam,NYSE
ASA,ASA Gold and Precious Metals Limited,7.38,$142.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asa,NYSE
ABG,Asbury Automotive Group Inc,75.5,$1.92B,2002,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/abg,NYSE
AHP,"Ashford Hospitality Prime, Inc.",14.25,$405.71M,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ahp,NYSE
AHT,Ashford Hospitality Trust Inc,7.16,$683.6M,2003,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aht,NYSE
AHT^A,Ashford Hospitality Trust Inc,25.48,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^a,NYSE
AHT^D,Ashford Hospitality Trust Inc,25.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^d,NYSE
AHT^E,Ashford Hospitality Trust Inc,25.64,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^e,NYSE
ASH,Ashland Inc.,113.25,$7.57B,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/ash,NYSE
APB,"Asia Pacific Fund, Inc. (The)",10.5539,$109.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apb,NYSE
GRR,"Asia Tigers Fund, Inc. (The)",9.43,$33.29M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grr,NYSE
ASPN,"Aspen Aerogels, Inc.",6.53,$150.89M,2014,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/aspn,NYSE
AHL,Aspen Insurance Holdings Limited,51.19,$3.11B,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ahl,NYSE
AHL^A,Aspen Insurance Holdings Limited,25.68,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^a,NYSE
AHL^B,Aspen Insurance Holdings Limited,26.54,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^b,NYSE
AHL^C,Aspen Insurance Holdings Limited,25.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahl^c,NYSE
ASB,Associated Banc-Corp,20.55,$3.09B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asb,NYSE
ASB^B,Associated Banc-Corp,26.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^b,NYSE
ASB^C,Associated Banc-Corp,25.6299,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^c,NYSE
AC,"Associated Capital Group, Inc.",33.2,$844.92M,2015,n/a,n/a,http://www.nasdaq.com/symbol/ac,NYSE
AIZ,"Assurant, Inc.",85.26,$5.61B,2004,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/aiz,NYSE
AGO,Assured Guaranty Ltd.,27.05,$3.82B,2004,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ago,NYSE
AGO^B,Assured Guaranty Ltd.,25.53,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^b,NYSE
AGO^E,Assured Guaranty Ltd.,25.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^e,NYSE
AGO^F,Assured Guaranty Ltd.,24.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ago^f,NYSE
AF,Astoria Financial Corporation,16.36,$1.65B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/af,NYSE
AF^C,Astoria Financial Corporation,26.1356,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/af^c,NYSE
AZN,Astrazeneca PLC,34.77,$87.9B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/azn,NYSE
T,AT&T Inc.,33.77,$207.75B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/t,NYSE
ATTO,Atento S.A.,10.99,$809.08M,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atto,NYSE
AT,Atlantic Power Corporation,2.01,$243.74M,n/a,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/at,NYSE
ATLS,"Atlas Energy, L.P.",1.18,$30.69M,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/atls,NYSE
ARP,"Atlas Resource Partners, L.P.",1.29,$131.78M,2005,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arp,NYSE
ARP^D,"Atlas Resource Partners, L.P.",8.39,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arp^d,NYSE
ARP^E,"Atlas Resource Partners, L.P.",10.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arp^e,NYSE
ATO,Atmos Energy Corporation,62.59,$6.35B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ato,NYSE
ATW,"Atwood Oceanics, Inc.",16.25,$1.05B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/atw,NYSE
AUO,AU Optronics Corp,2.67,$2.57B,2002,Technology,Semiconductors,http://www.nasdaq.com/symbol/auo,NYSE
ATHM,Autohome Inc.,30.59,$3.38B,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/athm,NYSE
ALV,"Autoliv, Inc.",127.54,$11.23B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alv,NYSE
AN,"AutoNation, Inc.",64.48,$7.13B,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/an,NYSE
AZO,"AutoZone, Inc.",779.24,$23.76B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/azo,NYSE
AVB,"AvalonBay Communities, Inc.",184.89,$25.31B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/avb,NYSE
ACP,Avenue Income Credit Strategies Fund,12.17,$159.11M,2011,n/a,n/a,http://www.nasdaq.com/symbol/acp,NYSE
AVY,Avery Dennison Corporation,66.18,$6.03B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/avy,NYSE
AVG,AVG Technologies N.V.,20.64,$1.08B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/avg,NYSE
AVH,Avianca Holdings S.A.,4.45,$554.57M,2013,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/avh,NYSE
AVA,Avista Corporation,34.97,$2.18B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ava,NYSE
AV,Aviva plc,15.65,$23.09B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/av,NYSE
AVV,Aviva plc,26.64,n/a,2011,Finance,Life Insurance,http://www.nasdaq.com/symbol/avv,NYSE
AVT,"Avnet, Inc.",45.8,$6.05B,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/avt,NYSE
AVOL,Avolon Holdings Limited,30.78,$2.49B,2014,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/avol,NYSE
AVP,"Avon Products, Inc.",3.49,$1.52B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/avp,NYSE
AVX,AVX Corporation,13.5,$2.27B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/avx,NYSE
AXTA,Axalta Coating Systems Ltd.,28.72,$6.83B,2014,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/axta,NYSE
AXLL,Axiall Corporation,20.18,$1.42B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/axll,NYSE
AXS,Axis Capital Holdings Limited,56.13,$5.41B,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/axs,NYSE
AXS^C,Axis Capital Holdings Limited,26.72,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^c,NYSE
AXS^D,Axis Capital Holdings Limited,24.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/axs^d,NYSE
AZUR,"Azure Midstream Partners, LP",3.81,$82.94M,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/azur,NYSE
AZZ,AZZ Inc.,59.73,$1.54B,n/a,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/azz,NYSE
BGS,"B&G Foods, Inc.",37.64,$2.18B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bgs,NYSE
BW,Babcock,19.05,$1.02B,2015,Capital Goods,Building Products,http://www.nasdaq.com/symbol/bw,NYSE
MCI,Babson Capital Corporate Investors,17.29,$335.94M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mci,NYSE
BGH,Babson Capital Global Short Duration High Yield Fund,16.92,$339.38M,2012,n/a,n/a,http://www.nasdaq.com/symbol/bgh,NYSE
MPV,Babson Capital Participation Investors,13.69,$140.45M,1988,n/a,n/a,http://www.nasdaq.com/symbol/mpv,NYSE
BMI,"Badger Meter, Inc.",60.34,$875.71M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bmi,NYSE
BHI,Baker Hughes Incorporated,54.76,$23.88B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bhi,NYSE
BBN,BalckRock Taxable Municipal Bond Trust,20.85,$1.19B,2010,n/a,n/a,http://www.nasdaq.com/symbol/bbn,NYSE
BLL,Ball Corporation,68.84,$9.38B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bll,NYSE
BGE^B,Baltimore Gas & Electric Company,25.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bge^b,NYSE
BANC,"Banc of California, Inc.",15.14,$572.44M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banc,NYSE
BANC^C,"Banc of California, Inc.",26.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^c,NYSE
BANC^D,"Banc of California, Inc.",26.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^d,NYSE
BOCA,"Banc of California, Inc.",25.8699,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boca,NYSE
BBVA,Banco Bilbao Viscaya Argentaria S.A.,8.37,$53.29B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bbva,NYSE
BBD,Banco Bradesco Sa,5.36,$26.96B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbd,NYSE
BBDO,Banco Bradesco Sa,6.27,$31.54B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbdo,NYSE
BCH,Banco De Chile,60.43,$9.68B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bch,NYSE
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",28.3,$1.1B,1992,Finance,Commercial Banks,http://www.nasdaq.com/symbol/blx,NYSE
BSBR,Banco Santander Brasil SA,3.76,$28.32B,2009,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsbr,NYSE
BSAC,Banco Santander Chile,18.5,$8.72B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsac,NYSE
SAN,"Banco Santander, S.A.",5.46,$78.17B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/san,NYSE
SAN^A,"Banco Santander, S.A.",25.57,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^a,NYSE
SAN^B,"Banco Santander, S.A.",23.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^b,NYSE
SAN^C,"Banco Santander, S.A.",26.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^c,NYSE
SAN^I,"Banco Santander, S.A.",25.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/san^i,NYSE
CIB,BanColombia S.A.,28.58,$6.87B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/cib,NYSE
BXS,"BancorpSouth, Inc.",26.9,$2.53B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bxs,NYSE
BAC,Bank of America Corporation,17.81,$185.45B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac,NYSE
BAC.WS.A,Bank of America Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac.ws.a,NYSE
BAC.WS.B,Bank of America Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac.ws.b,NYSE
BAC^D,Bank of America Corporation,25.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^d,NYSE
BAC^E,Bank of America Corporation,22.3092,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^e,NYSE
BAC^I,Bank of America Corporation,26.86,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^i,NYSE
BAC^L,Bank of America Corporation,1122.4999,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^l,NYSE
BAC^W,Bank of America Corporation,26.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^w,NYSE
BAC^Y,Bank of America Corporation,26.57,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^y,NYSE
BAC^Z,Bank of America Corporation,25.84,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^z,NYSE
BML^G,Bank of America Corporation,18.84,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^g,NYSE
BML^H,Bank of America Corporation,18.87,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^h,NYSE
BML^I,Bank of America Corporation,25.47,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^i,NYSE
BML^J,Bank of America Corporation,22.0899,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^j,NYSE
BML^L,Bank of America Corporation,21.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^l,NYSE
BOH,Bank of Hawaii Corporation,69.14,$2.99B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boh,NYSE
BMO,Bank Of Montreal,58.56,$37.63B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bmo,NYSE
BK,Bank Of New York Mellon Corporation (The),43.91,$47.99B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bk,NYSE
BK^C,Bank Of New York Mellon Corporation (The),26.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bk^c,NYSE
BNS,Bank of Nova Scotia (The),45.51,$54.75B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bns,NYSE
RATE,"Bankrate, Inc.",14.59,$1.45B,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/rate,NYSE
BKU,"BankUnited, Inc.",37.76,$3.91B,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bku,NYSE
BCS,Barclays PLC,14.09,$59.12B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bcs,NYSE
BCS^,Barclays PLC,25.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^,NYSE
BCS^A,Barclays PLC,25.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^a,NYSE
BCS^C,Barclays PLC,26.37,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^c,NYSE
BCS^D,Barclays PLC,26.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bcs^d,NYSE
BNED,"Barnes & Noble Education, Inc",14.47,$697.41M,2015,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bned,NYSE
BKS,"Barnes & Noble, Inc.",12.54,$956.36M,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bks,NYSE
B,"Barnes Group, Inc.",38.48,$2.11B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/b,NYSE
CUDA,"Barracuda Networks, Inc.",19.54,$1.04B,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/cuda,NYSE
ABX,Barrick Gold Corporation,7.6,$8.85B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/abx,NYSE
BAS,"Basic Energy Services, Inc.",4.01,$170.87M,2005,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/bas,NYSE
BXLT,Baxalta Incorporated,34.63,$23.5B,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bxlt,NYSE
BAX,Baxter International Inc.,37.94,$20.75B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bax,NYSE
BTE,Baytex Energy Corp,4.35,$914.65M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bte,NYSE
BBT,BB&T Corporation,38.97,$30.4B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbt,NYSE
BBT^D,BB&T Corporation,26.0775,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^d,NYSE
BBT^E,BB&T Corporation,25.95,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^e,NYSE
BBT^F,BB&T Corporation,25.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^f,NYSE
BBT^G,BB&T Corporation,25.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^g,NYSE
BFR,BBVA Banco Frances S.A.,21.39,$3.83B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bfr,NYSE
BBX,BBX Capital Corporation,17.18,$281.65M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bbx,NYSE
BCE,"BCE, Inc.",43.18,$36.67B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/bce,NYSE
TZF,"Bear Stearns Depositor, Inc.",90,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tzf,NYSE
BZH,"Beazer Homes USA, Inc.",14.58,$476.19M,1994,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/bzh,NYSE
BDX,"Becton, Dickinson and Company",152.67,$32.17B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bdx,NYSE
BDC,Belden Inc,62.31,$2.62B,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/bdc,NYSE
BXE,Bellatrix Exploration Ltd,1.59,$305.22M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bxe,NYSE
BEL,Belmond Ltd.,9.99,$1.2B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/bel,NYSE
BMS,"Bemis Company, Inc.",47.5,$4.56B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bms,NYSE
BHE,"Benchmark Electronics, Inc.",21.6,$1.09B,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/bhe,NYSE
BRK.A,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brk.a,NYSE
BRK.B,Berkshire Hathaway Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/brk.b,NYSE
BHLB,"Berkshire Hills Bancorp, Inc.",30.4,$941.86M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/bhlb,NYSE
BBY,"Best Buy Co., Inc.",31.37,$10.81B,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/bby,NYSE
BGCA,"BGC Partners, Inc.",26.48,n/a,2012,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/bgca,NYSE
BHP,BHP Billiton Limited,27.31,$43.86B,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/bhp,NYSE
BBL,BHP Billiton plc,24.82,$66.04B,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/bbl,NYSE
BIG,"Big Lots, Inc.",45.03,$2.23B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/big,NYSE
BH,Biglari Holdings Inc.,368,$760.54M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bh,NYSE
BBG,Bill Barrett Corporation,6.35,$317.25M,2004,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bbg,NYSE
BIOA,BioAmber Inc.,8.32,$215.14M,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bioa,NYSE
BIOA.WS,BioAmber Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bioa.ws,NYSE
